"stockcode","tradingdate","openprice","closeprice","highestprice","lowestprice","totalvol"
"MSN","2020-12-30","68602.38767341417720000000000","68275.32027091875800000000000","68847.68822528574160000000000","67539.41861530406480000000000","959720"
"MSN","2020-12-31","67866.48601779948400000000000","72690.73020460691720000000000","72854.26390585462680000000000","67866.48601779948400000000000","3806160"
"MSN","2021-01-04","74407.83406770786800000000000","72690.73020460691720000000000","74407.83406770786800000000000","72690.73020460691720000000000","1915700"
"MSN","2021-01-05","72772.49705523077200000000000","73017.79760710233640000000000","73590.16556146932000000000000","72036.59539961607880000000000","1274800"
"MSN","2021-01-06","73017.79760710233640000000000","72200.12910086378840000000000","74407.83406770786800000000000","71954.82854899222400000000000","2344400"
"MSN","2021-01-07","72200.12910086378840000000000","75225.50257394641600000000000","75634.33682706569000000000000","72200.12910086378840000000000","3028500"
"MSN","2021-01-08","76043.17108018496400000000000","76124.93793080881880000000000","77187.90698891893120000000000","75225.50257394641600000000000","2639600"
"MSN","2021-01-11","76206.70478143267360000000000","76942.60643704736680000000000","78087.34234578133400000000000","76206.70478143267360000000000","2553900"
"MSN","2021-01-12","76942.60643704736680000000000","76860.83958642351200000000000","77106.14013829507640000000000","76124.93793080881880000000000","1830900"
"MSN","2021-01-13","77024.37328767122160000000000","76288.47163205652840000000000","77106.14013829507640000000000","75797.87052831339960000000000","2553600"
"MSN","2021-01-14","76206.70478143267360000000000","75470.80312581798040000000000","76288.47163205652840000000000","74980.20202207485160000000000","1447400"
"MSN","2021-01-15","76043.17108018496400000000000","76043.17108018496400000000000","76370.23848268038320000000000","75634.33682706569000000000000","2144900"
"MSN","2021-01-18","77678.50809266206000000000000","77760.27494328591480000000000","80213.28046200155880000000000","77596.74124203820520000000000","3740700"
"MSN","2021-01-19","78332.64289765289840000000000","74326.06721708401320000000000","78332.64289765289840000000000","72363.66280211149800000000000","2416600"
"MSN","2021-01-20","74816.66832082714200000000000","74326.06721708401320000000000","75061.96887269870640000000000","70319.49153651512800000000000","2314800"
"MSN","2021-01-21","74816.66832082714200000000000","74816.66832082714200000000000","75307.26942457027080000000000","73099.56445772619120000000000","2180900"
"MSN","2021-01-22","75225.50257394641600000000000","76288.47163205652840000000000","77842.04179390976960000000000","74407.83406770786800000000000","3060300"
"MSN","2021-01-25","77678.50809266206000000000000","79313.84510513915600000000000","80131.51361137770400000000000","76860.83958642351200000000000","3869900"
"MSN","2021-01-26","80295.04731262541360000000000","78087.34234578133400000000000","80295.04731262541360000000000","74653.13461957943240000000000","2475200"
"MSN","2021-01-27","77269.67383954278600000000000","74980.20202207485160000000000","77514.97439141435040000000000","73753.69926271702960000000000","2243700"
"MSN","2021-01-28","69747.12358214814440000000000","69747.12358214814440000000000","73099.56445772619120000000000","69747.12358214814440000000000","3816800"
"MSN","2021-01-29","65822.31475220311400000000000","69910.65728339585400000000000","74407.83406770786800000000000","65822.31475220311400000000000","2838500"
"MSN","2021-02-01","70237.72468589127320000000000","67048.81751156093600000000000","72200.12910086378840000000000","66231.14900532238800000000000","1792200"
"MSN","2021-02-02","67048.81751156093600000000000","68684.15452403803200000000000","69501.82303027658000000000000","65413.48049908384000000000000","1927500"
"MSN","2021-02-03","69910.65728339585400000000000","72690.73020460691720000000000","72772.49705523077200000000000","69910.65728339585400000000000","1539300"
"MSN","2021-02-04","71954.82854899222400000000000","73181.33130835004600000000000","73998.99981458859400000000000","71545.99429587295000000000000","1415200"
"MSN","2021-02-05","73181.33130835004600000000000","73263.09815897390080000000000","73590.16556146932000000000000","72854.26390585462680000000000","1209500"
"MSN","2021-02-08","73263.09815897390080000000000","69992.42413401970880000000000","73508.39871084546520000000000","68684.15452403803200000000000","2260800"
"MSN","2021-02-09","70319.49153651512800000000000","72527.19650335920760000000000","73263.09815897390080000000000","69583.58988090043480000000000","1448200"
"MSN","2021-02-17","73426.63186022161040000000000","75225.50257394641600000000000","75225.50257394641600000000000","72608.96335398306240000000000","1142900"
"MSN","2021-02-18","75225.50257394641600000000000","77760.27494328591480000000000","78496.17659890060800000000000","74407.83406770786800000000000","2207200"
"MSN","2021-02-19","76533.77218392809280000000000","77596.74124203820520000000000","78087.34234578133400000000000","76533.77218392809280000000000","1419300"
"MSN","2021-02-22","77596.74124203820520000000000","77351.44069016664080000000000","77760.27494328591480000000000","76697.30588517580240000000000","1186200"
"MSN","2021-02-23","77269.67383954278600000000000","75797.87052831339960000000000","77269.67383954278600000000000","75634.33682706569000000000000","1592900"
"MSN","2021-02-24","76860.83958642351200000000000","74407.83406770786800000000000","76860.83958642351200000000000","73998.99981458859400000000000","1478100"
"MSN","2021-02-25","75061.96887269870640000000000","73263.09815897390080000000000","75061.96887269870640000000000","73099.56445772619120000000000","1571600"
"MSN","2021-02-26","72445.42965273535280000000000","73835.46611334088440000000000","73917.23296396473920000000000","72363.66280211149800000000000","1485300"
