"stockcode","tradingdate","openindex","closeindex","lowestindex","highestindex","totalvol"
"VN30","2025-11-05","1891.45","1886.47","1876.57","1896.94","226802064.00"
"VN30","2025-11-06","1886.48","1869.60","1866.91","1890.96","231521536.00"
"VN30","2025-11-07","1862.19","1824.71","1817.93","1864.91","391303680.00"
"VN30","2025-11-10","1826.61","1804.18","1804.18","1844.44","277410496.00"
"VN30","2025-11-12","1828.51","1872.27","1823.98","1872.31","298393440.00"
"VN30","2025-11-13","1872.37","1864.23","1856.15","1875.17","252281968.00"
"VN30","2025-11-14","1858.62","1871.54","1853.60","1875.71","241284896.00"
"VN30","2025-11-17","1878.95","1893.54","1878.88","1894.54","247087184.00"
"VN30","2025-11-18","1895.84","1898.07","1881.12","1899.15","256426832.00"
"VN30","2025-11-19","1896.57","1886.20","1880.18","1899.45","281509856.00"
"VN30","2025-11-20","1890.98","1897.46","1887.12","1904.44","257092816.00"
"VN30","2025-11-21","1886.92","1899.89","1873.35","1902.41","248407680.00"
"VN30","2025-11-24","1901.96","1916.36","1901.18","1925.79","227892192.00"
"VN30","2025-11-25","1917.66","1909.60","1906.86","1927.15","303765696.00"
